Date,TSLA,10CMR,FFR,infexp,TWD,10YBE,oil,XAU,XAG,BTC,ETH,BNB,ADA,Tether,XRP,SOL,pDOTn,USDC,DOGE,TSLA_diff,10CMR_diff,FFR_diff,infexp_diff,TWD_diff,10YBE_diff,oil_diff,XAU_diff,XAG_diff,BTC_diff,ETH_diff,BNB_diff,ADA_diff,Tether_diff,XRP_diff,SOL_diff,pDOTn_diff,USDC_diff,DOGE_diff,const
2016-05-18,42.23,1.87,0.37,1.68,111.4989,1.61,48.12,1258.3,16.87,453.5,13.35,0,0,0,0.0058,0,0,0,0,-3.0784,-5.8824,0,-1.1905,-0.3704,0,0.3533,1.7245,2.2525,-0.0662,-9.5131,0,0,0,3.9931,0,0,0,0,1
2016-05-19,43.04,1.85,0.37,1.61,112.2327,1.56,48.16,1255.1,16.49,435,14.58,0,0,0,0.0062,0,0,0,0,-1.882,1.0811,0,4.3478,-0.6538,3.2051,-0.0831,0.255,2.3044,4.2529,-8.4362,0,0,0,-6.7961,0,0,0,0,1
2016-05-20,44.06,1.85,0.37,1.61,112.1816,1.56,47.67,1252.3,16.53,441.6,13.79,0,0,0,0.0061,0,0,0,0,-2.315,0,0,0,0.0456,0,1.0279,0.2236,-0.242,-1.4946,5.7288,0,0,0,1.3115,0,0,0,0,1
2016-05-23,43.24,1.84,0.37,1.59,112.2834,1.54,48.12,1249.24,16.38,443.7,13.42,0,0,0,0.0058,0,0,0,0,1.8964,0.5435,0,1.2579,-0.0907,1.2987,-0.9352,0.2449,0.9158,-0.4733,2.7571,0,0,0,6.087,0,0,0,0,1
2016-05-24,43.58,1.86,0.37,1.59,112.2908,1.55,48.04,1227,16.22,445,12.73,0,0,0,0.0058,0,0,0,0,-0.7802,-1.0753,0,0,-0.0066,-0.6452,0.1665,1.8126,0.9864,-0.2921,5.4203,0,0,0,-0.8621,0,0,0,0,1
2016-05-25,43.92,1.87,0.37,1.65,112.1997,1.58,49.1,1224.18,16.29,449.1,12.49,0,0,0,0.0056,0,0,0,0,-0.7741,-0.5348,0,-3.6364,0.0812,-1.8987,-2.1589,0.2304,-0.4297,-0.9129,1.9215,0,0,0,4.5045,0,0,0,0,1
2016-05-26,45.02,1.83,0.37,1.65,111.8974,1.58,49,1220.15,16.32,454,12.48,0,0,0,0.0057,0,0,0,0,-2.4434,2.1858,0,0,0.2702,0,0.2041,0.3303,-0.1838,-1.0793,0.0801,0,0,0,-2.6316,0,0,0,0,1
2016-05-27,44.61,1.85,0.37,1.65,112.0817,1.58,49.36,1212.4,16.23,472,11.12,0,0,0,0.0055,0,0,0,0,0.9191,-1.0811,0,0,-0.1644,0,-0.7293,0.6392,0.5545,-3.8136,12.2302,0,0,0,3.8251,0,0,0,0,1
2016-05-31,44.65,1.84,0.29,1.61,112.4271,1.54,49.1,1215.24,15.99,530.7,14.01,0,0,0,0.0056,0,0,0,0,-0.0896,0.5435,27.5862,2.4845,-0.3072,2.5974,0.5295,-0.2337,1.5009,-11.0609,-20.6281,0,0,0,-1.4363,0,0,0,0,1
2016-06-01,43.91,1.85,0.37,1.61,112.4614,1.54,49.07,1213.35,15.96,536.8,13.85,0,0,0,0.0058,0,0,0,0,1.6853,-0.5405,-21.6216,0,-0.0305,0,0.0611,0.1558,0.188,-1.1364,1.1552,0,0,0,-3.7997,0,0,0,0,1
2016-06-02,43.79,1.81,0.37,1.6,112.4558,1.54,49.14,1210.95,15.99,538.8,13.8,0,0,0,0.0058,0,0,0,0,0.274,2.2099,0,0.625,0.005,0,-0.1425,0.1982,-0.1876,-0.3712,0.3623,0,0,0,0.3466,0,0,0,0,1
2016-06-03,43.8,1.71,0.37,1.59,111.4445,1.52,48.69,1244.49,16.41,570.9,13.84,0,0,0,0.0059,0,0,0,0,-0.0228,5.848,0,0.6289,0.9074,1.3158,0.9242,-2.6951,-2.5594,-5.6227,-0.289,0,0,0,-1.3675,0,0,0,0,1
2016-06-06,44.14,1.73,0.37,1.59,111.2289,1.54,49.71,1245.24,16.48,585.2,14.03,0,0,0,0.0059,0,0,0,0,-0.7703,-1.1561,0,0,0.1938,-1.2987,-2.0519,-0.0602,-0.4248,-2.4436,-1.3542,0,0,0,-0.8475,0,0,0,0,1
2016-06-07,46.47,1.72,0.37,1.63,110.8372,1.57,50.37,1243.85,16.39,576.9,14.5,0,0,0,0.0058,0,0,0,0,-5.014,0.5814,0,-2.454,0.3534,-1.9108,-1.3103,0.1117,0.5491,1.4387,-3.2414,0,0,0,2.0761,0,0,0,0,1
2016-06-08,47.1,1.71,0.37,1.64,110.1908,1.59,51.23,1262.14,17.037,583,14.49,0,0,0,0.0057,0,0,0,0,-1.3376,0.5848,0,-0.6098,0.5866,-1.2579,-1.6787,-1.4491,-3.7976,-1.0463,0.069,0,0,0,0.6969,0,0,0,0,1
2016-06-09,45.87,1.68,0.37,1.59,110.6159,1.56,50.52,1269.15,17.305,575.5,14.45,0,0,0,0.0057,0,0,0,0,2.6815,1.7857,0,3.1447,-0.3843,1.9231,1.4054,-0.5523,-1.5487,1.3032,0.2768,0,0,0,1.2346,0,0,0,0,1
2016-06-10,43.76,1.64,0.37,1.55,111.1017,1.52,49.09,1274.2,17.337,580.1,13.97,0,0,0,0.0057,0,0,0,0,4.8218,2.439,0,2.5806,-0.4373,2.6316,2.913,-0.3963,-0.1846,-0.793,3.4359,0,0,0,-0.3515,0,0,0,0,1
2016-06-13,43.57,1.62,0.37,1.49,111.5027,1.47,48.89,1284.05,17.448,705.9,17.73,0,0,0,0.0058,0,0,0,0,0.4361,1.2346,0,4.0268,-0.3596,3.4014,0.4091,-0.7671,-0.6362,-17.8212,-21.207,0,0,0,-2.0654,0,0,0,0,1
2016-06-14,42.99,1.62,0.37,1.45,111.9816,1.45,48.49,1285.85,17.392,684.5,18.73,0,0,0,0.0073,0,0,0,0,1.3492,0,0,2.7586,-0.4277,1.3793,0.8249,-0.14,0.322,3.1264,-5.339,0,0,0,-20.411,0,0,0,0,1
2016-06-15,43.54,1.6,0.37,1.47,111.7662,1.47,47.92,1291.49,17.521,696.9,18.45,0,0,0,0.0066,0,0,0,0,-1.2632,1.25,0,-1.3605,0.1927,-1.3605,1.1895,-0.4367,-0.7363,-1.7793,1.5176,0,0,0,10.6061,0,0,0,0,1
2016-06-16,43.59,1.57,0.38,1.42,112.2337,1.42,46.14,1279.14,17.165,769.5,20.7,0,0,0,0.0066,0,0,0,0,-0.1147,1.9108,-2.6316,3.5211,-0.4165,3.5211,3.8578,0.9655,2.074,-9.4347,-10.8696,0,0,0,0.1517,0,0,0,0,1
2016-06-17,43.09,1.62,0.38,1.41,111.5323,1.42,48,1298.6,17.493,748.7,15.61,0,0,0,0.0067,0,0,0,0,1.1604,-3.0864,0,0.7092,0.6289,0,-3.875,-1.4985,-1.875,2.7781,32.6073,0,0,0,-0.9023,0,0,0,0,1
2016-06-20,43.94,1.67,0.38,1.43,110.8688,1.43,49.4,1290.15,17.496,743.9,11.9,0,0,0,0.0065,0,0,0,0,-1.9345,-2.994,0,-1.3986,0.5985,-0.6993,-2.834,0.655,-0.0171,0.6452,31.1765,0,0,0,2.4653,0,0,0,0,1
2016-06-21,43.92,1.71,0.38,1.45,111.0072,1.43,48.95,1268.44,17.282,668.9,12.94,0,0,0,0.0058,0,0,0,0,0.0455,-2.3392,0,-1.3793,-0.1247,0,0.9193,1.7116,1.2383,11.2124,-8.0371,0,0,0,11.8966,0,0,0,0,1
2016-06-22,39.33,1.69,0.38,1.47,110.7675,1.44,49.16,1266.31,17.26,606,13.25,0,0,0,0.0068,0,0,0,0,11.6705,1.1834,0,-1.3605,0.2164,-0.6944,-0.4272,0.1682,0.1275,10.3795,-2.3396,0,0,0,-14.7059,0,0,0,0,1
2016-06-23,39.28,1.74,0.39,1.53,110.2616,1.5,49.34,1255.65,17.291,625.8,13.75,0,0,0,0.0063,0,0,0,0,0.1273,-2.8736,-2.5641,-3.9216,0.4588,-4,-0.3648,0.849,-0.1793,-3.164,-3.6364,0,0,0,7.9365,0,0,0,0,1
2016-06-24,38.63,1.57,0.4,1.48,112.1339,1.42,46.7,1315.98,17.735,666,14.29,0,0,0,0.0067,0,0,0,0,1.6826,10.828,-2.5,3.3784,-1.6697,5.6338,5.6531,-4.5844,-2.5035,-6.036,-3.7789,0,0,0,-5.2632,0,0,0,0,1
2016-06-27,39.71,1.46,0.41,1.41,113.128,1.34,45.8,1324.8,17.741,662.2,13.96,0,0,0,0.0063,0,0,0,0,-2.7197,7.5342,-2.439,4.9645,-0.8787,5.9701,1.9651,-0.6658,-0.0338,0.5738,2.3639,0,0,0,5.5556,0,0,0,0,1
2016-06-28,40.36,1.46,0.41,1.42,112.7524,1.37,47.93,1312.51,17.774,646.3,12.22,0,0,0,0.0073,0,0,0,0,-1.6105,0,0,-0.7042,0.3331,-2.1898,-4.444,0.9364,-0.1857,2.4602,14.239,0,0,0,-13.1034,0,0,0,0,1
2016-06-29,42.04,1.5,0.41,1.44,111.8578,1.4,49.85,1318.89,18.296,639.7,12.77,0,0,0,0.007,0,0,0,0,-3.9962,-2.6667,0,-1.3889,0.7998,-2.1429,-3.8516,-0.4837,-2.8531,1.0317,-4.307,0,0,0,4.1667,0,0,0,0,1
2016-06-30,42.46,1.49,0.3,1.42,112.1595,1.4,48.27,1322.18,18.713,674.7,12.5,0,0,0,0.0066,0,0,0,0,-0.9892,0.6711,36.6667,1.4085,-0.269,0,3.2733,-0.2488,-2.2284,-5.1875,2.16,0,0,0,5.4545,0,0,0,0,1
2016-07-01,43.3,1.46,0.41,1.43,111.6487,1.43,49.02,1342.3,19.759,674.8,12.35,0,0,0,0.0068,0,0,0,0,-1.94,2.0548,-26.8293,-0.6993,0.4575,-2.0979,-1.53,-1.4989,-5.2938,-0.0148,1.2146,0,0,0,-2.6549,0,0,0,0,1
2016-07-05,42.8,1.37,0.4,1.41,112.4206,1.4,46.73,1356.14,19.942,667.8,10.53,0,0,0,0.0064,0,0,0,0,1.1682,6.5693,2.5,1.4184,-0.6866,2.1429,4.9005,-1.0205,-0.9177,1.0482,17.284,0,0,0,5.4432,0,0,0,0,1
2016-07-06,42.89,1.38,0.4,1.45,112.5412,1.43,47.37,1363.89,20.095,677,10.55,0,0,0,0.0065,0,0,0,0,-0.2098,-0.7246,0,-2.7586,-0.1072,-2.0979,-1.3511,-0.5682,-0.7614,-1.3589,-0.1896,0,0,0,-1.3804,0,0,0,0,1
2016-07-07,43.19,1.4,0.4,1.45,112.575,1.43,45.22,1360.6,19.689,640.5,10.14,0,0,0,0.0066,0,0,0,0,-0.6946,-1.4286,0,0,-0.03,0,4.7545,0.2418,2.0621,5.6987,4.0434,0,0,0,-1.3616,0,0,0,0,1
2016-07-08,43.36,1.37,0.4,1.47,112.3937,1.43,45.37,1366.8,20.285,664.8,11.31,0,0,0,0.0067,0,0,0,0,-0.3921,2.1898,0,-1.3605,0.1613,0,-0.3306,-0.4536,-2.9381,-3.6552,-10.3448,0,0,0,-1.4903,0,0,0,0,1
2016-07-11,44.96,1.43,0.4,1.43,112.5229,1.42,44.73,1355.25,20.287,648,10.51,0,0,0,0.0062,0,0,0,0,-3.5587,-4.1958,0,2.7972,-0.1148,0.7042,1.4308,0.8522,-0.0099,2.5926,7.6118,0,0,0,7.5321,0,0,0,0,1
2016-07-12,44.93,1.53,0.4,1.46,112.1079,1.46,46.82,1331.65,20.16,667.2,10.55,0,0,0,0.0065,0,0,0,0,0.0668,-6.5359,0,-2.0548,0.3702,-2.7397,-4.4639,1.7722,0.63,-2.8777,-0.3791,0,0,0,-4,0,0,0,0,1
2016-07-13,44.51,1.48,0.4,1.47,112.0243,1.45,44.87,1342.85,20.356,653.7,10.47,0,0,0,0.0065,0,0,0,0,0.9436,3.3784,0,-0.6803,0.0746,0.6897,4.3459,-0.834,-0.9629,2.0652,0.7641,0,0,0,0,0,0,0,0,1
2016-07-14,44.31,1.53,0.4,1.46,111.767,1.45,45.64,1335.1,20.33,659.8,11.6,0,0,0,0.0065,0,0,0,0,0.4514,-3.268,0,0.6849,0.2302,0,-1.6871,0.5805,0.1279,-0.9245,-9.7414,0,0,0,0.6192,0,0,0,0,1
2016-07-15,44.08,1.6,0.4,1.54,112.281,1.49,45.93,1337.85,20.228,665.5,11.93,0,0,0,0.0065,0,0,0,0,0.5218,-4.375,0,-5.1948,-0.4578,-2.6846,-0.6314,-0.2056,0.5043,-0.8565,-2.7661,0,0,0,-1.072,0,0,0,0,1
2016-07-18,45.25,1.59,0.4,1.57,112.2441,1.49,45.23,1328.79,20.044,674.3,11.04,0,0,0,0.0065,0,0,0,0,-2.5856,0.6289,0,-1.9108,0.0329,0,1.5476,0.6818,0.918,-1.3051,8.0616,0,0,0,0.4615,0,0,0,0,1
2016-07-19,45.05,1.56,0.4,1.49,112.6357,1.44,44.64,1332.13,19.911,675,11.75,0,0,0,0.0064,0,0,0,0,0.444,1.9231,0,5.3691,-0.3477,3.4722,1.3217,-0.2507,0.668,-0.1037,-6.0426,0,0,0,0.9317,0,0,0,0,1
2016-07-20,45.67,1.59,0.4,1.52,112.672,1.46,44.96,1315.95,19.411,665.8,12.48,0,0,0,0.0064,0,0,0,0,-1.3576,-1.8868,0,-1.9737,-0.0322,-1.3699,-0.7117,1.2295,2.5759,1.3818,-5.8494,0,0,0,0.625,0,0,0,0,1
2016-07-21,44.1,1.57,0.4,1.66,112.6217,1.52,43.96,1331.09,19.79,665,12.55,0,0,0,0.0065,0,0,0,0,3.5601,1.2739,0,-8.4337,0.0447,-3.9474,2.2748,-1.1374,-1.9151,0.1203,-0.5578,0,0,0,-1.3867,0,0,0,0,1
2016-07-22,44.45,1.57,0.4,1.66,112.9866,1.51,43.41,1322.38,19.63,648,14.67,0,0,0,0.0062,0,0,0,0,-0.7874,0,0,0,-0.323,0.6623,1.267,0.6587,0.8151,2.6235,-14.4513,0,0,0,4.0064,0,0,0,0,1
2016-07-25,46,1.58,0.4,1.66,113.1762,1.5,42.4,1315.56,19.552,654.2,13.8,0,0,0,0.0062,0,0,0,0,-3.3696,-0.6329,0,0,-0.1675,0.6667,2.3821,0.5184,0.3989,-0.9477,6.3043,0,0,0,0,0,0,0,0,1
2016-07-26,45.9,1.57,0.4,1.67,113.0571,1.5,42.16,1320.32,19.64,648.5,12.01,0,0,0,0.0058,0,0,0,0,0.2179,0.6369,0,-0.5988,0.1053,0,0.5693,-0.3605,-0.4481,0.879,14.9042,0,0,0,7.5862,0,0,0,0,1
2016-07-27,45.7,1.52,0.4,1.67,113.2147,1.49,41.9,1339.86,20.358,654.5,13.03,0,0,0,0.006,0,0,0,0,0.4376,3.2895,0,0,-0.1392,0.6711,0.6205,-1.4584,-3.5269,-0.9167,-7.8281,0,0,0,-2.521,0,0,0,0,1
2016-07-28,46.12,1.52,0.4,1.71,112.7372,1.52,41.13,1335.79,20.172,654.5,12.87,0,0,0,0.006,0,0,0,0,-0.9107,0,0,-2.3392,0.4236,-1.9737,1.8721,0.3047,0.9221,0,1.2432,0,0,0,-0.9983,0,0,0,0,1
2016-07-29,46.96,1.46,0.3,1.67,111.8719,1.49,41.54,1350.91,20.335,658.3,12.9,0,0,0,0.0062,0,0,0,0,-1.7888,4.1096,33.3333,2.3952,0.7735,2.0134,-0.987,-1.1192,-0.8016,0,-0.2326,0,0,0,-3.0645,0,0,0,0,1
2016-08-01,46,1.51,0.4,1.65,111.9735,1.46,40.05,1353.21,20.445,608,11.08,0,0,0,0.0057,0,0,0,0,2.087,-3.3113,-25,1.2121,-0.0907,2.0548,3.7203,-0.17,-0.538,8.273,16.426,0,0,0,8.0139,0,0,0,0,1
2016-08-02,45.44,1.55,0.4,1.63,111.7104,1.44,39.5,1363.68,20.627,604,10.16,0,0,0,0.0057,0,0,0,0,1.2324,-2.5806,0,1.227,0.2355,1.3889,1.3924,-0.7678,-0.8823,0.6623,9.0551,0,0,0,0.8787,0,0,0,0,1
2016-08-03,45.16,1.55,0.4,1.64,111.9399,1.46,40.8,1357.9,20.405,604.1,10.16,0,0,0,0.0056,0,0,0,0,0.62,0,0,-0.6098,-0.205,-1.3699,-3.1863,0.4257,1.088,-0.0166,0,0,0,0,1.2456,0,0,0,0,1
2016-08-04,46.12,1.51,0.4,1.64,111.9126,1.47,41.92,1361.2,20.33,604.1,10.16,0,0,0,0.0061,0,0,0,0,-2.0815,2.649,0,0,0.0244,-0.6803,-2.6718,-0.2424,0.3689,0,0,0,0,0,-8.1699,0,0,0,0,1
2016-08-05,46.01,1.59,0.4,1.67,112.3566,1.5,41.83,1335.8,19.705,604.1,10.16,0,0,0,0.0059,0,0,0,0,0.2391,-5.0314,0,-1.7964,-0.3952,-2,0.2152,1.9015,3.1718,0,0,0,0,0,3.7288,0,0,0,0,1
2016-08-08,45.23,1.59,0.4,1.68,112.1432,1.51,43.06,1335.38,19.739,604.1,10.16,0,0,0,0.006,0,0,0,0,1.7245,0,0,-0.5952,0.1903,-0.6623,-2.8565,0.0315,-0.1722,0,0,0,0,0,-1.6667,0,0,0,0,1
2016-08-09,45.82,1.55,0.4,1.68,111.7194,1.49,42.78,1340.75,19.862,604.1,10.16,0,0,0,0.0063,0,0,0,0,-1.2876,2.5806,0,0,0.3793,1.3423,0.6545,-0.4005,-0.6193,0,0,0,0,0,-4,0,0,0,0,1
2016-08-10,45.13,1.5,0.4,1.61,111.3212,1.44,41.75,1346.67,20.1,590.3,12.07,0,0,0,0.0062,0,0,0,0,1.5289,3.3333,0,4.3478,0.3577,3.4722,2.4671,-0.4396,-1.1841,2.3378,-15.8244,0,0,0,0.1603,0,0,0,0,1
2016-08-11,44.98,1.57,0.4,1.62,111.1927,1.47,43.51,1338.87,19.965,591.3,11.64,0,0,0,0.0061,0,0,0,0,0.3335,-4.4586,0,-0.6173,0.1156,-2.0408,-4.045,0.5826,0.6762,-0.1691,3.6942,0,0,0,2.1277,0,0,0,0,1
2016-08-12,45.12,1.51,0.4,1.59,111.1759,1.44,44.47,1336.19,19.725,585.5,11.67,0,0,0,0.0061,0,0,0,0,-0.3103,3.9735,0,1.8868,0.0151,2.0833,-2.1588,0.2006,1.2167,0.9906,-0.2571,0,0,0,0.9917,0,0,0,0,1
2016-08-15,45.12,1.55,0.4,1.6,110.9183,1.45,45.72,1339.36,19.82,564.6,11.09,0,0,0,0.0062,0,0,0,0,0,-2.5806,0,-0.625,0.2322,-0.6897,-2.734,-0.2367,-0.4793,3.7017,5.2299,0,0,0,-2.4194,0,0,0,0,1
2016-08-16,44.72,1.57,0.4,1.6,110.4267,1.44,46.57,1346.08,19.795,574.2,11.07,0,0,0,0.0062,0,0,0,0,0.8945,-1.2739,0,0,0.4452,0.6944,-1.8252,-0.4992,0.1263,-1.6719,0.1807,0,0,0,0.813,0,0,0,0,1
2016-08-17,44.65,1.56,0.4,1.63,110.9432,1.47,46.81,1348.66,19.71,571.8,10.72,0,0,0,0.0061,0,0,0,0,0.1568,0.641,0,-1.8405,-0.4656,-2.0408,-0.5127,-0.1913,0.4313,0.4197,3.2649,0,0,0,0.8197,0,0,0,0,1
2016-08-18,44.7,1.53,0.4,1.62,110.3108,1.47,48.2,1352.34,19.753,572.2,10.69,0,0,0,0.0059,0,0,0,0,-0.1119,1.9608,0,0.6173,0.5733,0,-2.8838,-0.2721,-0.2177,-0.0699,0.2806,0,0,0,3.2149,0,0,0,0,1
2016-08-19,45,1.58,0.4,1.62,110.8137,1.48,48.48,1341.78,19.315,573.5,10.68,0,0,0,0.0061,0,0,0,0,-0.6667,-3.1646,0,0,-0.4538,-0.6757,-0.5776,0.787,2.2677,-0.2267,0.0936,0,0,0,-2.4752,0,0,0,0,1
2016-08-22,44.59,1.55,0.4,1.6,110.9972,1.47,46.8,1339.02,18.913,588,11.14,0,0,0,0.0057,0,0,0,0,0.9195,1.9355,0,1.25,-0.1653,0.6803,3.5897,0.2061,2.1255,-2.466,-4.1293,0,0,0,7.2566,0,0,0,0,1
2016-08-23,44.97,1.55,0.4,1.62,110.939,1.48,47.54,1338.1,18.83,583.5,10.99,0,0,0,0.0058,0,0,0,0,-0.845,0,0,-1.2346,0.0525,-0.6757,-1.5566,0.0688,0.4408,0.7712,1.3649,0,0,0,-1.7391,0,0,0,0,1
2016-08-24,44.52,1.56,0.4,1.64,111.2935,1.48,46.29,1323.75,18.55,580.3,10.98,0,0,0,0.0062,0,0,0,0,1.0108,-0.641,0,-1.2195,-0.3185,0,2.7004,1.084,1.5094,0.5514,0.0911,0,0,0,-6.5041,0,0,0,0,1
2016-08-25,44.19,1.58,0.4,1.65,111.1703,1.49,46.97,1321.7,18.543,577.2,11.39,0,0,0,0.0062,0,0,0,0,0.7468,-1.2658,0,-0.6061,0.1108,-0.6711,-1.4477,0.1551,0.0378,0.5371,-3.5996,0,0,0,-0.8065,0,0,0,0,1
2016-08-26,44,1.62,0.4,1.63,111.2011,1.47,47.64,1321.33,18.65,578,11.22,0,0,0,0.0059,0,0,0,0,0.4318,-2.4691,0,1.227,-0.0277,1.3605,-1.4064,0.028,-0.5737,-0.1384,1.5152,0,0,0,4.9069,0,0,0,0,1
2016-08-29,43.04,1.57,0.4,1.63,111.8751,1.46,46.97,1323.41,18.88,574.8,10.93,0,0,0,0.0065,0,0,0,0,2.2305,3.1847,0,0,-0.6025,0.6849,1.4264,-0.1572,-1.2182,0.5567,2.6532,0,0,0,-9.0769,0,0,0,0,1
2016-08-30,42.27,1.57,0.4,1.64,112.2905,1.46,46.32,1311.15,18.613,579.5,11.29,0,0,0,0.006,0,0,0,0,1.8216,0,0,-0.6098,-0.3699,0,1.4033,0.9351,1.4345,-0.811,-3.1887,0,0,0,8.3333,0,0,0,0,1
2016-08-31,42.4,1.58,0.3,1.67,112.4013,1.47,44.68,1308.95,18.655,576.2,11.63,0,0,0,0.006,0,0,0,0,-0.3066,-0.6329,33.3333,-1.7964,-0.0986,-0.6803,3.6705,0.1681,-0.2251,0.5727,-2.9235,0,0,0,0,0,0,0,0,1
2016-09-01,40.15,1.57,0.4,1.66,112.1713,1.45,43.17,1313.79,18.885,572.7,12.22,0,0,0,0.006,0,0,0,0,5.604,0.6369,-25,0.6024,0.205,1.3793,3.4978,-0.3684,-1.2179,0.6111,-4.8282,0,0,0,0.8403,0,0,0,0,1
2016-09-02,39.56,1.6,0.4,1.66,111.9988,1.47,44.39,1325.01,19.441,579.8,12.13,0,0,0,0.006,0,0,0,0,1.4914,-1.875,0,0,0.154,-1.3605,-2.7484,-0.8468,-2.8599,-1.2246,0.742,0,0,0,-1.1628,0,0,0,0,1
2016-09-06,40.57,1.55,0.4,1.69,110.9591,1.49,44.85,1349.88,20.05,615.2,11.73,0,0,0,0.006,0,0,0,0,-2.4895,3.2258,0,-1.7751,0.937,-1.3423,-1.0256,-1.8424,-3.0374,-5.7542,3.4101,0,0,0,0.8375,0,0,0,0,1
2016-09-07,40.34,1.54,0.4,1.72,110.9695,1.51,45.47,1345.24,19.79,619.8,11.64,0,0,0,0.0059,0,0,0,0,0.5702,0.6494,0,-1.7442,-0.0094,-1.3245,-1.3635,0.3449,1.3138,-0.7422,0.7732,0,0,0,1.5306,0,0,0,0,1
2016-09-08,39.47,1.61,0.4,1.7,111.2587,1.52,47.63,1338.35,19.62,631.7,11.45,0,0,0,0.0059,0,0,0,0,2.2042,-4.3478,0,1.1765,-0.2599,-0.6579,-4.535,0.5148,0.8665,-1.8838,1.6594,0,0,0,-1.0101,0,0,0,0,1
2016-09-09,38.89,1.67,0.4,1.68,111.9858,1.5,45.88,1328.15,19.055,626.3,11.68,0,0,0,0.006,0,0,0,0,1.4914,-3.5928,0,1.1905,-0.6493,1.3333,3.8143,0.768,2.9651,0.8622,-1.9692,0,0,0,-1.4925,0,0,0,0,1
2016-09-12,39.66,1.68,0.4,1.69,112.1497,1.51,46.28,1327.63,19.1,611.6,12,0,0,0,0.0059,0,0,0,0,-1.9415,-0.5952,0,-0.5917,-0.1461,-0.6623,-0.8643,0.0392,-0.2356,2.4035,-2.6667,0,0,0,2.2034,0,0,0,0,1
2016-09-13,39.21,1.73,0.4,1.67,112.5187,1.49,44.91,1319.05,18.874,614.2,12.01,0,0,0,0.0059,0,0,0,0,1.1477,-2.8902,0,1.1976,-0.3279,1.3423,3.0505,0.6505,1.1974,-0.4233,-0.0833,0,0,0,-0.3378,0,0,0,0,1
2016-09-14,39.28,1.7,0.4,1.68,112.4658,1.49,43.62,1322.97,18.974,613.9,11.94,0,0,0,0.0061,0,0,0,0,-0.1782,1.7647,0,-0.5952,0.047,0,2.9574,-0.2963,-0.527,0.0489,0.5863,0,0,0,-2.3102,0,0,0,0,1
2016-09-15,40.08,1.71,0.4,1.67,112.4733,1.49,43.85,1314.25,18.975,611.8,12.01,0,0,0,0.0091,0,0,0,0,-1.996,-0.5848,0,0.5988,-0.0067,0,-0.5245,0.6635,-0.0053,0.3432,-0.5828,0,0,0,-33.4066,0,0,0,0,1
2016-09-16,41.08,1.7,0.4,1.68,113.1745,1.51,43.04,1310.43,18.791,610,12.68,0,0,0,0.0072,0,0,0,0,-2.4343,0.5882,0,-0.5952,-0.6196,-1.3245,1.882,0.2915,0.9792,0.2951,-5.2839,0,0,0,26.3889,0,0,0,0,1
2016-09-19,41.27,1.7,0.4,1.65,112.9009,1.5,43.34,1313.39,19.161,609.8,12.9,0,0,0,0.007,0,0,0,0,-0.4604,0,0,1.8182,0.2423,0.6667,-0.6922,-0.2254,-1.931,0.0328,-1.7054,0,0,0,3.4483,0,0,0,0,1
2016-09-20,40.93,1.69,0.4,1.65,113.1826,1.49,43.85,1315.1,19.3,600,14.45,0,0,0,0.0068,0,0,0,0,0.8307,0.5917,0,0,-0.2489,0.6711,-1.1631,-0.13,-0.7202,1.6333,-10.7266,0,0,0,1.9034,0,0,0,0,1
2016-09-21,41.04,1.66,0.4,1.65,112.982,1.51,45.33,1336.85,19.845,597.4,13.74,0,0,0,0.0068,0,0,0,0,-0.268,1.8072,0,0,0.1776,-1.3245,-3.2649,-1.627,-2.7463,0.4352,5.1674,0,0,0,0.4412,0,0,0,0,1
2016-09-22,41.29,1.63,0.4,1.7,112.257,1.55,46.1,1337.3,19.88,597.1,13.17,0,0,0,0.0069,0,0,0,0,-0.6055,1.8405,0,-2.9412,0.6458,-2.5806,-1.6703,-0.0336,-0.1761,0.0502,4.328,0,0,0,-0.7299,0,0,0,0,1
2016-09-23,41.49,1.62,0.4,1.72,112.7144,1.57,44.36,1337.61,19.68,603.3,13.36,0,0,0,0.0074,0,0,0,0,-0.482,0.6173,0,-1.1628,-0.4058,-1.2739,3.9225,-0.0232,1.0163,-1.0277,-1.4222,0,0,0,-7.4324,0,0,0,0,1
2016-09-26,41.8,1.59,0.4,1.68,112.7091,1.54,45.6,1337.97,19.45,609.1,12.9,0,0,0,0.0077,0,0,0,0,-0.7416,1.8868,0,2.381,0.0047,1.9481,-2.7193,-0.0269,1.1825,-0.9522,3.5659,0,0,0,-3.8961,0,0,0,0,1
2016-09-27,41.16,1.56,0.4,1.66,112.5493,1.52,44.65,1327.36,19.151,605.5,13.08,0,0,0,0.0084,0,0,0,0,1.5549,1.9231,0,1.2048,0.142,1.3158,2.1277,0.7993,1.5613,0.5945,-1.3761,0,0,0,-8.3333,0,0,0,0,1
2016-09-28,41.25,1.57,0.4,1.68,112.6261,1.56,47.07,1321.41,19.187,603.8,13.25,0,0,0,0.0087,0,0,0,0,-0.2182,-0.6369,0,-1.1905,-0.0682,-2.5641,-5.1413,0.4503,-0.1876,0.2816,-1.283,0,0,0,-3.1142,0,0,0,0,1
